,id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region_code,population,public_meeting,permit,extraction_type_class,management,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type_group,construction_periods
1514,60984,0.0,314,other,1608,other,Lake Tanganyika,16,230,True,True,gravity,vwc,unknown,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1515,68476,200.0,988,Unicef,1332,DWE,Rufiji,11,65,True,False,gravity,vwc,on failure,soft,good,enough,river,surface,communal standpipe,1980-1989
1516,18299,50.0,293,other,703,other,Ruvuma / Southern Coast,10,1,True,False,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2010-2013
1517,48846,0.0,403,other,0,Government,Lake Victoria,19,0,True,True,motorpump,vwc,never pay,soft,good,enough,lake,surface,communal standpipe,unknown
1518,6446,0.0,314,other,1169,other,Lake Tanganyika,15,270,True,True,other,water authority,never pay,soft,good,enough,machine dbh,groundwater,hand pump,1980-1989
1519,63522,0.0,260,other,1156,other,Pangani,3,1,True,True,gravity,water board,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1520,66298,0.0,259,other,1708,other,Internal,2,530,True,False,gravity,parastatal,on failure,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,2000-2009
1521,39348,500.0,983,other,1526,other,Rufiji,11,52,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,2010-2013
1522,25325,0.0,272,other,1397,Government,Lake Victoria,20,400,False,True,motorpump,wug,never pay,salty,salty,insufficient,machine dbh,groundwater,communal standpipe,1970-1979
1523,38166,600.0,309,other,829,DWE,Lake Tanganyika,16,150,True,True,gravity,vwc,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
1524,10753,250.0,299,other,1453,other,Lake Tanganyika,16,520,True,True,gravity,vwc,monthly,soft,good,insufficient,river,surface,communal standpipe,1990-1999
1525,6496,0.0,986,other,343,DWE,Wami / Ruvu,5,1,True,True,handpump,vwc,unknown,unknown,unknown,dry,shallow well,groundwater,hand pump,1990-1999
1526,66416,0.0,859,Hesawa,1238,DWE,Lake Victoria,19,450,True,True,other,vwc,never pay,soft,good,insufficient,spring,groundwater,other,2000-2009
1527,47968,0.0,243,other,1104,other,Pangani,2,69,True,True,gravity,vwc,unknown,soft,good,enough,spring,groundwater,communal standpipe,2010-2013
1528,30436,0.0,401,other,0,other,Lake Tanganyika,14,0,True,True,handpump,vwc,never pay,soft,good,dry,shallow well,groundwater,hand pump,unknown
1529,53608,0.0,1014,other,1613,other,Rufiji,11,50,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1530,66036,0.0,293,other,1439,other,Lake Tanganyika,16,1,True,False,handpump,vwc,unknown,soft,good,enough,machine dbh,groundwater,hand pump,2010-2013
1531,46595,0.0,855,other,0,RWE,Lake Victoria,18,0,True,True,gravity,vwc,never pay,unknown,unknown,dry,river,surface,communal standpipe,unknown
1532,18890,0.0,307,other,344,other,Ruvuma / Southern Coast,90,1,True,False,gravity,vwc,unknown,soft,good,dry,spring,groundwater,other,2000-2009
1533,1978,50.0,984,other,309,other,Pangani,4,300,True,True,submersible,vwc,per bucket,soft,good,insufficient,river,surface,communal standpipe,2010-2013
1534,10656,50.0,301,other,1803,other,Lake Tanganyika,15,5500,False,True,handpump,other,per bucket,soft,good,enough,machine dbh,groundwater,hand pump,1980-1989
1535,69297,2400.0,1000,other,927,other,Rufiji,11,1,True,True,gravity,vwc,annually,soft,good,dry,spring,groundwater,communal standpipe,2000-2009
1536,43482,0.0,312,other,369,other,Ruvuma / Southern Coast,90,1,True,True,other,vwc,unknown,salty,salty,dry,shallow well,groundwater,other,1980-1989
1537,43158,1000.0,731,other,2195,other,Lake Nyasa,11,50,True,True,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
1538,18733,0.0,990,other,245,DWE,Pangani,4,80,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,1970-1979
1539,27893,1000.0,993,Danida,1928,DWE,Rufiji,11,0,True,True,handpump,vwc,annually,soft,good,enough,hand dtw,groundwater,hand pump,unknown
1540,72342,50.0,985,Danida,-23,other,Wami / Ruvu,6,50,True,True,submersible,private operator,per bucket,soft,good,enough,river,surface,communal standpipe,1990-1999
1541,37520,0.0,996,other,0,DWE,Pangani,4,1,True,True,submersible,vwc,never pay,soft,good,enough,other,unknown,communal standpipe,1970-1979
1542,11453,0.0,262,other,926,DWE,Pangani,3,125,False,True,gravity,water board,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,1970-1979
1543,39911,250.0,305,other,1362,other,Lake Tanganyika,16,1,True,True,gravity,water board,monthly,soft,good,insufficient,river,surface,communal standpipe,1980-1989
1544,51620,500.0,821,Unicef,1551,DWE,Rufiji,11,75,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
1545,18133,0.0,277,other,0,other,Internal,17,0,True,False,handpump,wug,other,soft,good,enough,shallow well,groundwater,hand pump,unknown
1546,4572,0.0,991,other,-16,other,Wami / Ruvu,6,1483,False,False,handpump,parastatal,never pay,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
1547,55691,0.0,414,other,0,DWE,Lake Tanganyika,17,0,True,True,gravity,parastatal,unknown,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,unknown
1548,42966,0.0,413,other,0,Government,Lake Victoria,17,0,True,False,gravity,private operator,monthly,soft,good,enough,dam,surface,communal standpipe,unknown
1549,66569,0.0,982,other,568,RWE,Wami / Ruvu,5,1,True,True,gravity,vwc,never pay,soft,good,enough,river,surface,communal standpipe,1970-1979
1550,7200,50.0,316,other,105,DWE,Ruvuma / Southern Coast,80,363,True,True,other,wug,per bucket,soft,good,enough,shallow well,groundwater,other,1980-1989
1551,53136,0.0,986,other,0,DWE,Wami / Ruvu,1,0,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
1552,25723,0.0,844,other,0,other,Lake Victoria,19,0,True,True,other,vwc,never pay,unknown,unknown,dry,shallow well,groundwater,hand pump,unknown
1553,66123,500.0,1006,other,2021,other,Rufiji,11,15,True,False,submersible,vwc,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
1554,7672,20.0,254,other,1234,other,Pangani,3,1,True,True,gravity,water board,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1555,37943,0.0,243,other,1156,Government,Pangani,3,350,True,True,gravity,private operator,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,2010-2013
1556,2142,1000.0,995,other,278,other,Rufiji,5,400,True,True,handpump,vwc,monthly,soft,good,insufficient,shallow well,groundwater,communal standpipe,2000-2009
1557,66405,0.0,313,other,1135,DWE,Lake Tanganyika,16,500,True,False,other,vwc,never pay,soft,good,enough,rainwater harvesting,surface,communal standpipe,2000-2009
1558,13101,50.0,305,Unicef,-19,other,Ruvuma / Southern Coast,99,80,True,True,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,1980-1989
1559,73963,0.0,270,other,833,other,Pangani,3,1,True,True,gravity,company,monthly,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
1560,26444,0.0,321,other,889,other,Internal,13,350,False,False,motorpump,vwc,unknown,soft,good,enough,machine dbh,groundwater,communal standpipe,1970-1979
1561,19007,10.0,183,other,1210,other,Pangani,3,150,True,True,gravity,water board,per bucket,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1562,71761,0.0,303,other,1495,DWE,Lake Tanganyika,16,250,True,False,gravity,other,unknown,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,1990-1999
1563,1467,0.0,859,other,0,other,Lake Victoria,18,0,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
1564,35518,0.0,416,other,0,other,Internal,17,0,True,True,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,other,unknown
1565,32922,500.0,991,other,739,RWE,Wami / Ruvu,5,150,True,True,handpump,vwc,monthly,soft,good,enough,shallow well,groundwater,hand pump,1980-1989
1566,43852,0.0,252,other,1499,other,Pangani,3,1,True,True,gravity,water board,monthly,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
1567,29438,0.0,319,other,331,other,Ruvuma / Southern Coast,80,350,False,True,handpump,parastatal,unknown,soft,good,enough,rainwater harvesting,surface,hand pump,2000-2009
1568,56706,0.0,410,other,0,other,Lake Tanganyika,14,0,True,True,other,vwc,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump,unknown
1569,39407,0.0,305,other,1232,other,Lake Rukwa,15,300,True,True,handpump,vwc,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump,1980-1989
1570,58835,0.0,296,other,1298,other,Lake Victoria,20,90,False,True,handpump,other,never pay,salty,salty,enough,shallow well,groundwater,hand pump,2000-2009
1571,43397,0.0,969,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,unknown,soft,good,enough,spring,groundwater,communal standpipe,unknown
1572,9994,60.0,264,other,60,other,Wami / Ruvu,7,240,True,False,submersible,wug,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2010-2013
1573,7622,0.0,968,other,0,Commu,Wami / Ruvu,1,0,True,False,motorpump,vwc,per bucket,soft,good,dry,machine dbh,groundwater,communal standpipe,unknown
1574,34194,5.0,281,other,1300,other,Pangani,3,35,True,True,gravity,water board,per bucket,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
1575,13045,0.0,422,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,on failure,soft,good,seasonal,shallow well,groundwater,hand pump,unknown
1576,32959,0.0,989,other,0,other,Wami / Ruvu,1,0,True,False,motorpump,water authority,per bucket,salty,salty,insufficient,machine dbh,groundwater,communal standpipe,unknown
1577,50876,1000.0,275,other,1516,other,Internal,13,200,True,False,handpump,vwc,on failure,soft,good,insufficient,shallow well,groundwater,hand pump,1980-1989
1578,31094,5000.0,864,other,1834,DWE,Lake Rukwa,15,600,True,False,handpump,vwc,annually,soft,good,enough,machine dbh,groundwater,hand pump,1980-1989
1579,37473,500.0,731,other,1700,DWE,Rufiji,11,65,True,False,gravity,vwc,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1580,61430,0.0,283,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
1581,47922,0.0,879,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
1582,52355,5000.0,295,other,599,other,Ruvuma / Southern Coast,10,1,True,False,handpump,vwc,annually,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
1583,65517,50.0,294,other,1449,other,Internal,13,369,True,True,motorpump,wua,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe,2010-2013
1584,42861,0.0,999,other,10,other,Wami / Ruvu,6,150,True,False,other,vwc,never pay,soft,good,enough,shallow well,groundwater,other,2000-2009
1585,59615,2400.0,990,other,1283,DWE,Rufiji,11,0,True,True,gravity,vwc,annually,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
1586,28406,0.0,1001,other,337,other,Wami / Ruvu,5,50,True,True,handpump,vwc,never pay,salty,salty,insufficient,shallow well,groundwater,hand pump,2000-2009
1587,3716,10.0,1005,other,435,other,Wami / Ruvu,5,100,True,True,submersible,wug,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,1990-1999
1588,219,500.0,1010,other,1704,DWE,Rufiji,11,40,True,False,gravity,vwc,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1589,2079,0.0,1022,other,286,other,Wami / Ruvu,60,1,True,True,gravity,private operator,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,2000-2009
1590,3612,0.0,988,other,1550,other,Pangani,4,1,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1591,50670,0.0,881,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
1592,33118,0.0,880,Hesawa,0,DWE,Lake Victoria,18,0,True,True,other,vwc,never pay,soft,good,enough,shallow well,groundwater,other,unknown
1593,25722,0.0,859,other,0,other,Lake Nyasa,12,0,False,False,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,unknown
1594,56582,0.0,1007,other,2338,Commu,Lake Nyasa,11,0,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1595,7760,1500.0,992,other,2054,other,Rufiji,11,50,True,False,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1596,39295,500.0,254,other,2024,DWE,Internal,2,150,True,True,gravity,vwc,on failure,soft,good,insufficient,spring,groundwater,communal standpipe,1990-1999
1597,68787,2000.0,289,other,1047,DWE,Lake Nyasa,10,150,True,False,gravity,vwc,unknown,soft,good,insufficient,river,surface,communal standpipe,1990-1999
1598,64264,0.0,417,other,0,other,Lake Tanganyika,14,0,True,True,other,vwc,monthly,soft,good,dry,spring,groundwater,communal standpipe,unknown
1599,35160,0.0,1012,other,1683,other,Rufiji,11,595,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
1600,49452,0.0,302,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
1601,53668,0.0,301,Danida,1314,other,Lake Tanganyika,16,230,True,False,handpump,vwc,unknown,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
1602,67380,0.0,392,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,other,soft,good,enough,shallow well,groundwater,hand pump,unknown
1603,45974,0.0,866,other,0,other,Lake Victoria,18,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
1604,11062,0.0,857,Hesawa,0,DWE,Lake Victoria,19,0,True,True,other,vwc,never pay,soft,good,enough,shallow well,groundwater,other,unknown
1605,27946,0.0,357,other,0,DWE,Lake Victoria,19,0,True,True,gravity,vwc,never pay,soft,good,insufficient,lake,surface,communal standpipe,unknown
1606,50414,0.0,295,other,1275,other,Lake Tanganyika,16,210,True,False,handpump,vwc,unknown,salty,salty,enough,shallow well,groundwater,hand pump,2010-2013
1607,38773,0.0,309,other,283,other,Ruvuma / Southern Coast,8,261,True,False,other,vwc,never pay,coloured,colored,insufficient,shallow well,groundwater,other,1980-1989
1608,39624,5000.0,985,Danida,2005,DWE,Rufiji,11,53,True,True,gravity,wua,annually,soft,good,enough,river,surface,communal standpipe,1990-1999
1609,72477,0.0,321,other,467,other,Ruvuma / Southern Coast,80,250,False,True,other,vwc,never pay,soft,good,dry,other,unknown,other,1980-1989
1610,61146,0.0,312,other,133,other,Ruvuma / Southern Coast,80,650,True,False,handpump,vwc,never pay,salty,salty,insufficient,shallow well,groundwater,hand pump,1980-1989
1611,22496,1200.0,297,Danida,552,Danida,Ruvuma / Southern Coast,10,1,True,False,handpump,vwc,annually,soft,good,enough,machine dbh,groundwater,hand pump,1990-1999
1612,39554,0.0,306,other,36,other,Ruvuma / Southern Coast,80,1,False,False,other,vwc,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump,2000-2009
1613,23463,0.0,408,other,0,other,Lake Tanganyika,14,0,True,True,other,vwc,never pay,soft,good,enough,shallow well,groundwater,other,unknown
1614,26384,0.0,400,other,0,DWE,Lake Tanganyika,14,0,True,True,other,vwc,never pay,soft,good,enough,shallow well,groundwater,other,unknown
1615,42071,0.0,961,other,0,DWE,Internal,1,0,True,False,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
1616,38972,0.0,879,other,0,other,Lake Nyasa,12,0,True,False,handpump,vwc,on failure,soft,good,enough,shallow well,groundwater,hand pump,unknown
1617,44617,0.0,304,other,0,other,Lake Tanganyika,14,0,False,True,motorpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
1618,32282,0.0,320,other,1246,other,Lake Tanganyika,16,350,True,False,gravity,private operator,unknown,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
1619,8586,0.0,314,other,293,other,Ruvuma / Southern Coast,9,1,True,True,submersible,vwc,never pay,soft,good,seasonal,machine dbh,groundwater,communal standpipe,1980-1989
1620,36903,50.0,1011,other,-9,other,Wami / Ruvu,6,10,True,True,motorpump,private operator,per bucket,soft,good,enough,river,surface,communal standpipe,2000-2009
1621,55556,300.0,978,other,262,DWE,Rufiji,5,165,True,True,gravity,vwc,monthly,soft,good,insufficient,river,surface,communal standpipe,1990-1999
1622,21436,0.0,866,other,0,DWE,Lake Victoria,18,0,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
1623,17030,0.0,408,other,0,other,Internal,17,0,True,True,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
1624,51806,0.0,304,other,301,other,Ruvuma / Southern Coast,9,250,True,True,submersible,vwc,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe,1980-1989
1625,44903,0.0,301,World Bank,1349,other,Lake Tanganyika,16,120,True,False,submersible,vwc,unknown,soft,good,enough,unknown,unknown,communal standpipe,unknown
1626,1957,0.0,391,Hesawa,0,DWE,Lake Victoria,19,0,True,True,other,vwc,never pay,soft,good,insufficient,shallow well,groundwater,other,unknown
1627,20102,0.0,974,other,0,other,Rufiji,12,0,True,True,handpump,vwc,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump,unknown
1628,39391,0.0,1001,other,0,other,Wami / Ruvu,1,0,True,True,motorpump,vwc,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe,unknown
1629,10871,2000.0,291,other,1012,other,Lake Nyasa,10,0,True,True,handpump,vwc,annually,soft,good,seasonal,shallow well,groundwater,hand pump,2000-2009
